UNITID,GRCOHRT,UGENTERN,PGRCOHRT,RRFTCT,RRFTEX,RRFTIN,RRFTCTA,RET_NMF,RET_PCF,RRPTCT,RRPTEX,RRPTIN,RRPTCTA,RET_NMP,RET_PCP,STUFACR
153445,717.0,1074.0,67.0,759.0,0.0,0.0,759.0,420.0,55.0,165.0,0.0,0.0,165.0,49.0,30.0,15.0
153463,,,,14.0,0.0,0.0,14.0,10.0,71.0,,,,,,,10.0
153472,,,,548.0,1.0,0.0,547.0,316.0,58.0,54.0,0.0,0.0,54.0,21.0,39.0,15.0
153524,1014.0,1492.0,68.0,976.0,0.0,0.0,976.0,522.0,53.0,127.0,0.0,0.0,127.0,49.0,39.0,19.0
153533,289.0,706.0,41.0,262.0,0.0,0.0,262.0,158.0,60.0,46.0,0.0,0.0,46.0,21.0,46.0,14.0
153542,,,,,,,,,,,,,,,,10.0
153597,,,,40.0,0.0,0.0,40.0,14.0,35.0,,,,,,,6.0
153603,5683.0,7297.0,78.0,5334.0,6.0,0.0,5328.0,4566.0,86.0,50.0,0.0,0.0,50.0,32.0,64.0,18.0
153621,188.0,320.0,59.0,257.0,0.0,0.0,257.0,140.0,54.0,7.0,0.0,0.0,7.0,1.0,14.0,13.0
153630,1039.0,1637.0,63.0,855.0,0.0,0.0,855.0,567.0,66.0,208.0,0.0,0.0,208.0,150.0,72.0,19.0
153658,5157.0,6421.0,80.0,4491.0,0.0,0.0,4491.0,3981.0,89.0,30.0,0.0,0.0,30.0,24.0,80.0,16.0
153737,1503.0,7167.0,21.0,1647.0,1.0,0.0,1646.0,1106.0,67.0,516.0,0.0,0.0,516.0,224.0,43.0,19.0
153746,,,,7.0,0.0,0.0,7.0,7.0,100.0,,,,,,,13.0
153764,,,,17.0,0.0,0.0,17.0,14.0,82.0,,,,,,,14.0
153773,,,,30.0,0.0,0.0,30.0,27.0,90.0,,,,,,,7.0
153782,,,,5.0,0.0,0.0,5.0,5.0,100.0,,,,,,,11.0
153825,286.0,349.0,82.0,295.0,1.0,0.0,294.0,225.0,77.0,0.0,0.0,0.0,0.0,0.0,,12.0
153834,400.0,422.0,95.0,419.0,0.0,0.0,419.0,340.0,81.0,,,,,,,11.0
153861,20.0,226.0,9.0,16.0,0.0,0.0,16.0,9.0,56.0,22.0,0.0,0.0,22.0,5.0,23.0,13.0
153922,266.0,788.0,34.0,244.0,10.0,0.0,234.0,166.0,71.0,47.0,0.0,0.0,47.0,16.0,34.0,17.0
153977,48.0,388.0,12.0,12.0,0.0,0.0,12.0,8.0,67.0,2.0,0.0,0.0,2.0,0.0,0.0,8.0
154004,346.0,418.0,83.0,370.0,0.0,0.0,370.0,239.0,65.0,,,,,,,13.0
154013,221.0,448.0,49.0,217.0,0.0,0.0,217.0,160.0,74.0,5.0,0.0,0.0,5.0,5.0,100.0,13.0
154022,,,,744.0,0.0,0.0,744.0,222.0,30.0,224.0,0.0,0.0,224.0,25.0,11.0,19.0
154059,490.0,1232.0,40.0,479.0,0.0,0.0,479.0,346.0,72.0,38.0,0.0,0.0,38.0,18.0,47.0,21.0
154095,1425.0,2299.0,62.0,1544.0,1.0,0.0,1543.0,1274.0,83.0,8.0,0.0,0.0,8.0,3.0,38.0,17.0
154101,288.0,358.0,80.0,268.0,0.0,0.0,268.0,210.0,78.0,,,,,,,15.0
154110,365.0,638.0,57.0,360.0,0.0,0.0,360.0,190.0,53.0,138.0,0.0,0.0,138.0,76.0,55.0,15.0
154129,265.0,830.0,32.0,247.0,0.0,0.0,247.0,170.0,69.0,38.0,0.0,0.0,38.0,11.0,29.0,15.0
154174,,,,,,,,,,,,,,,,6.0
154208,,,,4.0,0.0,0.0,4.0,4.0,100.0,35.0,0.0,0.0,35.0,24.0,69.0,15.0
154235,458.0,641.0,71.0,492.0,0.0,0.0,492.0,389.0,79.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0
154262,6.0,72.0,8.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,6.0
154332,,,,19.0,0.0,0.0,19.0,17.0,89.0,,,,,,,24.0
154350,301.0,358.0,84.0,286.0,0.0,0.0,286.0,224.0,78.0,0.0,0.0,0.0,0.0,0.0,,10.0
154378,429.0,1069.0,40.0,416.0,0.0,0.0,416.0,285.0,69.0,93.0,0.0,0.0,93.0,43.0,46.0,12.0
154396,264.0,401.0,66.0,258.0,0.0,0.0,258.0,170.0,66.0,28.0,0.0,0.0,28.0,14.0,50.0,17.0
154448,,,,21.0,1.0,0.0,20.0,11.0,55.0,,,,,,,13.0
154457,,,,5.0,0.0,0.0,5.0,3.0,60.0,,,,,,,3.0
154466,,,,4.0,0.0,0.0,4.0,4.0,100.0,,,,,,,8.0
154493,187.0,678.0,28.0,176.0,0.0,0.0,176.0,100.0,57.0,24.0,0.0,0.0,24.0,5.0,21.0,13.0
154518,143.0,546.0,26.0,187.0,0.0,0.0,187.0,130.0,70.0,4.0,0.0,0.0,4.0,1.0,25.0,24.0
154527,351.0,389.0,90.0,413.0,0.0,0.0,413.0,291.0,70.0,0.0,0.0,0.0,0.0,0.0,,13.0
154545,,,,54.0,0.0,0.0,54.0,39.0,72.0,,,,,,,24.0
154572,507.0,2562.0,20.0,559.0,1.0,0.0,558.0,319.0,57.0,176.0,0.0,0.0,176.0,63.0,36.0,13.0
154590,313.0,520.0,60.0,319.0,0.0,0.0,319.0,199.0,62.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0
154642,303.0,1060.0,29.0,324.0,0.0,0.0,324.0,164.0,51.0,80.0,0.0,0.0,80.0,24.0,30.0,18.0
154688,229.0,637.0,36.0,217.0,0.0,0.0,217.0,173.0,80.0,2.0,0.0,0.0,2.0,1.0,50.0,13.0
154697,420.0,1898.0,22.0,444.0,0.0,0.0,444.0,221.0,50.0,146.0,0.0,0.0,146.0,83.0,57.0,18.0
154712,593.0,749.0,79.0,603.0,0.0,0.0,603.0,463.0,77.0,0.0,0.0,0.0,0.0,0.0,,14.0
154721,259.0,353.0,73.0,256.0,0.0,0.0,256.0,121.0,47.0,0.0,0.0,0.0,0.0,0.0,,11.0
154749,111.0,154.0,72.0,148.0,0.0,0.0,148.0,111.0,75.0,,,,,,,10.0
154800,1042.0,2016.0,52.0,1109.0,0.0,0.0,1109.0,673.0,61.0,453.0,0.0,0.0,453.0,153.0,34.0,18.0
154855,,,,100.0,0.0,0.0,100.0,47.0,47.0,,,,,,,14.0
154907,232.0,807.0,29.0,249.0,0.0,0.0,249.0,160.0,64.0,17.0,0.0,0.0,17.0,6.0,35.0,13.0
154925,408.0,695.0,59.0,362.0,1.0,0.0,361.0,206.0,57.0,32.0,0.0,0.0,32.0,5.0,16.0,22.0
154934,204.0,415.0,49.0,153.0,0.0,0.0,153.0,106.0,69.0,23.0,2.0,0.0,21.0,7.0,33.0,19.0
154952,448.0,1016.0,44.0,472.0,0.0,0.0,472.0,290.0,61.0,92.0,1.0,0.0,91.0,40.0,44.0,16.0
154998,342.0,604.0,57.0,265.0,0.0,0.0,265.0,151.0,57.0,65.0,0.0,0.0,65.0,31.0,48.0,17.0
155007,41.0,104.0,39.0,44.0,0.0,0.0,44.0,34.0,77.0,9.0,0.0,0.0,9.0,3.0,33.0,9.0
155025,534.0,889.0,60.0,475.0,0.0,0.0,475.0,340.0,72.0,6.0,0.0,0.0,6.0,0.0,0.0,17.0
155052,85.0,1043.0,8.0,87.0,0.0,0.0,87.0,65.0,75.0,26.0,0.0,0.0,26.0,12.0,46.0,14.0
155061,760.0,1852.0,41.0,853.0,0.0,0.0,853.0,648.0,76.0,102.0,0.0,0.0,102.0,40.0,39.0,15.0
155070,21.0,35.0,60.0,16.0,0.0,0.0,16.0,14.0,88.0,2.0,0.0,0.0,2.0,2.0,100.0,7.0
155089,260.0,490.0,53.0,281.0,0.0,0.0,281.0,174.0,62.0,2.0,0.0,0.0,2.0,0.0,0.0,12.0
155098,231.0,592.0,39.0,283.0,0.0,0.0,283.0,139.0,49.0,57.0,0.0,0.0,57.0,18.0,32.0,17.0
155104,468.0,969.0,48.0,426.0,0.0,0.0,426.0,276.0,65.0,77.0,0.0,0.0,77.0,23.0,30.0,13.0
155140,198.0,264.0,75.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,19.0
155159,,,,40.0,0.0,0.0,40.0,30.0,75.0,,,,,,,10.0
155177,107.0,144.0,74.0,11.0,0.0,0.0,11.0,9.0,82.0,0.0,0.0,0.0,0.0,0.0,,7.0
155186,351.0,875.0,40.0,385.0,0.0,0.0,385.0,147.0,38.0,181.0,0.0,0.0,181.0,43.0,24.0,13.0
155195,704.0,2365.0,30.0,737.0,0.0,0.0,737.0,405.0,55.0,186.0,0.0,0.0,186.0,70.0,38.0,17.0
155201,193.0,437.0,44.0,179.0,0.0,0.0,179.0,78.0,44.0,28.0,0.0,0.0,28.0,12.0,43.0,16.0
155210,1298.0,3735.0,35.0,1280.0,1.0,0.0,1279.0,821.0,64.0,844.0,1.0,0.0,843.0,408.0,48.0,18.0
155283,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,27.0
155292,434.0,1618.0,27.0,394.0,0.0,0.0,394.0,189.0,48.0,287.0,0.0,0.0,287.0,108.0,38.0,13.0
155308,33.0,69.0,48.0,31.0,0.0,0.0,31.0,16.0,52.0,0.0,0.0,0.0,0.0,0.0,,15.0
155317,4371.0,6086.0,72.0,4045.0,1.0,0.0,4044.0,3425.0,85.0,74.0,0.0,0.0,74.0,43.0,58.0,17.0
155335,177.0,1275.0,14.0,144.0,0.0,0.0,144.0,99.0,69.0,2.0,0.0,0.0,2.0,1.0,50.0,10.0
155353,,,,61.0,0.0,0.0,61.0,47.0,77.0,,,,,,,13.0
155399,2839.0,4187.0,68.0,2796.0,0.0,0.0,2796.0,2410.0,86.0,44.0,0.0,0.0,44.0,17.0,39.0,18.0
155414,234.0,338.0,69.0,253.0,0.0,0.0,253.0,158.0,62.0,1.0,0.0,0.0,1.0,0.0,0.0,14.0
155423,,,,167.0,0.0,0.0,167.0,132.0,79.0,72.0,0.0,0.0,72.0,51.0,71.0,15.0
155450,168.0,324.0,52.0,212.0,0.0,0.0,212.0,109.0,51.0,35.0,0.0,0.0,35.0,6.0,17.0,14.0
155487,65.0,519.0,13.0,70.0,1.0,0.0,69.0,59.0,86.0,37.0,0.0,0.0,37.0,31.0,84.0,17.0
155496,28.0,41.0,68.0,35.0,0.0,0.0,35.0,20.0,57.0,,,,,,,12.0
155511,250.0,305.0,82.0,271.0,1.0,0.0,270.0,170.0,63.0,,,,,,,13.0
155520,233.0,517.0,45.0,209.0,0.0,0.0,209.0,132.0,63.0,,,,,,,11.0
155566,282.0,405.0,70.0,233.0,0.0,0.0,233.0,113.0,48.0,45.0,0.0,0.0,45.0,19.0,42.0,11.0
155593,187.0,314.0,60.0,206.0,0.0,0.0,206.0,170.0,83.0,18.0,0.0,0.0,18.0,11.0,61.0,10.0
155618,,,,142.0,0.0,0.0,142.0,114.0,80.0,0.0,0.0,0.0,0.0,0.0,,12.0
155627,243.0,358.0,68.0,213.0,0.0,0.0,213.0,121.0,57.0,11.0,0.0,0.0,11.0,4.0,36.0,11.0
155636,,,,,,,,,,,,,,,,5.0
155681,841.0,1345.0,63.0,801.0,0.0,0.0,801.0,600.0,75.0,7.0,0.0,0.0,7.0,4.0,57.0,14.0
155715,278.0,489.0,57.0,238.0,0.0,0.0,238.0,159.0,67.0,9.0,0.0,0.0,9.0,4.0,44.0,22.0
155812,196.0,399.0,49.0,241.0,0.0,0.0,241.0,168.0,70.0,1.0,0.0,0.0,1.0,1.0,100.0,12.0
155830,88.0,529.0,17.0,79.0,1.0,0.0,78.0,56.0,72.0,18.0,0.0,0.0,18.0,11.0,61.0,14.0
155858,251.0,739.0,34.0,278.0,0.0,0.0,278.0,166.0,60.0,68.0,0.0,0.0,68.0,30.0,44.0,13.0
155900,196.0,359.0,55.0,203.0,1.0,0.0,202.0,99.0,49.0,1.0,0.0,0.0,1.0,1.0,100.0,9.0
155937,151.0,289.0,52.0,206.0,0.0,0.0,206.0,122.0,59.0,0.0,0.0,0.0,0.0,0.0,,9.0
155973,151.0,246.0,61.0,183.0,0.0,0.0,183.0,116.0,63.0,,,,,,,15.0
156082,738.0,1756.0,42.0,647.0,0.0,0.0,647.0,449.0,69.0,35.0,0.0,0.0,35.0,14.0,40.0,13.0
156107,413.0,2682.0,15.0,269.0,0.0,0.0,269.0,153.0,57.0,156.0,0.0,0.0,156.0,63.0,40.0,16.0
156125,1762.0,4415.0,40.0,1742.0,0.0,0.0,1742.0,1150.0,66.0,72.0,0.0,0.0,72.0,29.0,40.0,20.0
156134,,,,121.0,0.0,0.0,121.0,72.0,60.0,,,,,,,22.0
156189,170.0,192.0,89.0,203.0,0.0,0.0,203.0,111.0,55.0,,,,,,,16.0
156213,287.0,489.0,59.0,258.0,0.0,0.0,258.0,214.0,83.0,5.0,0.0,0.0,5.0,4.0,80.0,11.0
156231,326.0,588.0,55.0,328.0,0.0,0.0,328.0,205.0,63.0,79.0,0.0,0.0,79.0,39.0,49.0,17.0
156286,546.0,744.0,73.0,591.0,0.0,0.0,591.0,479.0,81.0,2.0,0.0,0.0,2.0,1.0,50.0,12.0
156295,353.0,399.0,88.0,338.0,0.0,0.0,338.0,278.0,82.0,,,,,,,8.0
156310,,,,33.0,0.0,0.0,33.0,26.0,79.0,5.0,0.0,0.0,5.0,4.0,80.0,10.0
156338,450.0,975.0,46.0,364.0,0.0,0.0,364.0,242.0,66.0,267.0,1.0,0.0,266.0,133.0,50.0,20.0
156356,99.0,146.0,68.0,124.0,0.0,0.0,124.0,95.0,77.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0
156365,654.0,4018.0,16.0,661.0,0.0,0.0,661.0,394.0,60.0,19.0,0.0,0.0,19.0,3.0,16.0,23.0
156392,1155.0,2684.0,43.0,1061.0,0.0,0.0,1061.0,683.0,64.0,572.0,1.0,0.0,571.0,242.0,42.0,18.0
156408,400.0,416.0,96.0,377.0,0.0,0.0,377.0,335.0,89.0,,,,,,,10.0
156417,8.0,37.0,22.0,6.0,0.0,0.0,6.0,5.0,83.0,3.0,0.0,0.0,3.0,3.0,100.0,10.0
156426,,,,21.0,0.0,0.0,21.0,18.0,86.0,9.0,0.0,0.0,9.0,6.0,67.0,15.0
156471,,,,8.0,0.0,0.0,8.0,7.0,88.0,3.0,0.0,0.0,3.0,1.0,33.0,13.0
156541,628.0,1681.0,37.0,589.0,0.0,0.0,589.0,413.0,70.0,24.0,0.0,0.0,24.0,0.0,0.0,18.0
156620,2554.0,4385.0,58.0,1946.0,0.0,0.0,1946.0,1498.0,77.0,86.0,0.0,0.0,86.0,38.0,44.0,16.0
156648,625.0,1302.0,48.0,519.0,1.0,0.0,518.0,367.0,71.0,342.0,0.0,0.0,342.0,121.0,35.0,23.0
156745,356.0,425.0,84.0,481.0,0.0,0.0,481.0,311.0,65.0,0.0,0.0,0.0,0.0,0.0,,14.0
156754,,,,3.0,0.0,0.0,3.0,2.0,67.0,,,,,,,10.0
156790,248.0,420.0,59.0,267.0,0.0,0.0,267.0,173.0,65.0,79.0,0.0,0.0,79.0,33.0,42.0,15.0
156842,,,,43.0,0.0,0.0,43.0,27.0,63.0,4.0,0.0,0.0,4.0,2.0,50.0,19.0
156851,124.0,254.0,49.0,106.0,0.0,0.0,106.0,56.0,53.0,64.0,0.0,0.0,64.0,31.0,48.0,17.0
156860,229.0,573.0,40.0,195.0,0.0,0.0,195.0,123.0,63.0,111.0,0.0,0.0,111.0,40.0,36.0,17.0
156921,888.0,2451.0,36.0,859.0,1.0,0.0,858.0,497.0,58.0,788.0,0.0,0.0,788.0,377.0,48.0,23.0
156967,,,,4.0,1.0,0.0,3.0,2.0,67.0,,,,,,,20.0
157021,13.0,85.0,15.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,17.0
157030,15.0,21.0,71.0,8.0,0.0,0.0,8.0,7.0,88.0,0.0,0.0,0.0,0.0,0.0,,12.0
157058,324.0,451.0,72.0,361.0,0.0,0.0,361.0,191.0,53.0,77.0,0.0,0.0,77.0,13.0,17.0,11.0
157076,222.0,333.0,67.0,205.0,0.0,0.0,205.0,117.0,57.0,0.0,0.0,0.0,0.0,0.0,,12.0
157085,5974.0,7028.0,85.0,4601.0,2.0,0.0,4599.0,3888.0,85.0,120.0,0.0,0.0,120.0,48.0,40.0,17.0
157100,113.0,299.0,38.0,171.0,0.0,0.0,171.0,79.0,46.0,0.0,0.0,0.0,0.0,0.0,,13.0
157216,414.0,566.0,73.0,408.0,0.0,0.0,408.0,291.0,71.0,14.0,0.0,0.0,14.0,4.0,29.0,17.0
157289,2706.0,3914.0,69.0,2447.0,3.0,0.0,2444.0,1913.0,78.0,244.0,0.0,0.0,244.0,135.0,55.0,13.0
157304,279.0,661.0,42.0,296.0,0.0,0.0,296.0,200.0,68.0,84.0,0.0,0.0,84.0,34.0,40.0,16.0
157331,324.0,656.0,49.0,294.0,0.0,0.0,294.0,194.0,66.0,151.0,0.0,0.0,151.0,63.0,42.0,19.0
157377,238.0,389.0,61.0,223.0,0.0,0.0,223.0,164.0,74.0,2.0,0.0,0.0,2.0,0.0,0.0,15.0
157386,1190.0,3865.0,31.0,1075.0,0.0,0.0,1075.0,734.0,68.0,8.0,0.0,0.0,8.0,2.0,25.0,14.0
157401,1360.0,2038.0,67.0,1374.0,0.0,0.0,1374.0,1064.0,77.0,17.0,0.0,0.0,17.0,5.0,29.0,16.0
157438,296.0,995.0,30.0,232.0,0.0,0.0,232.0,170.0,73.0,318.0,1.0,0.0,317.0,182.0,57.0,18.0
157447,1579.0,3804.0,42.0,1567.0,0.0,0.0,1567.0,1214.0,77.0,48.0,0.0,0.0,48.0,17.0,35.0,17.0
157483,589.0,1266.0,47.0,594.0,0.0,0.0,594.0,393.0,66.0,170.0,0.0,0.0,170.0,82.0,48.0,18.0
157535,329.0,759.0,43.0,245.0,0.0,0.0,245.0,166.0,68.0,0.0,0.0,0.0,0.0,0.0,,15.0
157553,324.0,540.0,60.0,363.0,0.0,0.0,363.0,231.0,64.0,55.0,0.0,0.0,55.0,15.0,27.0,13.0
157614,,,,23.0,0.0,0.0,23.0,15.0,65.0,10.0,0.0,0.0,10.0,4.0,40.0,14.0
157650,,,,42.0,0.0,0.0,42.0,19.0,45.0,14.0,0.0,0.0,14.0,4.0,29.0,20.0
157669,,,,22.0,1.0,0.0,21.0,10.0,48.0,,,,,,,16.0
157678,,,,49.0,1.0,0.0,48.0,31.0,65.0,,,,,,,24.0
157711,666.0,1188.0,56.0,571.0,0.0,0.0,571.0,332.0,58.0,222.0,1.0,0.0,221.0,96.0,43.0,17.0
157739,284.0,500.0,57.0,224.0,0.0,0.0,224.0,139.0,62.0,82.0,0.0,0.0,82.0,26.0,32.0,18.0
157748,161.0,282.0,57.0,144.0,0.0,0.0,144.0,120.0,83.0,26.0,0.0,0.0,26.0,11.0,42.0,20.0
157757,132.0,257.0,51.0,103.0,0.0,0.0,103.0,73.0,71.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0
157793,290.0,554.0,52.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,13.0
157809,382.0,792.0,48.0,384.0,0.0,0.0,384.0,253.0,66.0,5.0,0.0,0.0,5.0,1.0,20.0,14.0
157818,278.0,295.0,94.0,285.0,0.0,0.0,285.0,223.0,78.0,0.0,0.0,0.0,0.0,0.0,,10.0
157863,200.0,282.0,71.0,135.0,0.0,0.0,135.0,80.0,59.0,0.0,0.0,0.0,0.0,0.0,,9.0
157951,2719.0,3514.0,77.0,2554.0,1.0,0.0,2553.0,1955.0,77.0,28.0,0.0,0.0,28.0,10.0,36.0,18.0
158088,188.0,588.0,32.0,332.0,97.0,0.0,235.0,170.0,72.0,52.0,12.0,0.0,40.0,19.0,48.0,22.0
158246,,,,54.0,10.0,0.0,44.0,30.0,68.0,,,,,,,11.0
158325,,,,,,,,,,,,,,,,10.0
158431,796.0,2523.0,32.0,737.0,0.0,0.0,737.0,364.0,49.0,427.0,0.0,0.0,427.0,148.0,35.0,26.0
158477,173.0,205.0,84.0,132.0,1.0,0.0,131.0,84.0,64.0,0.0,0.0,0.0,0.0,0.0,,8.0
158538,,,,3.0,0.0,0.0,3.0,2.0,67.0,,,,,,,20.0
158617,,,,,,,,,,,,,,,,20.0
158662,1080.0,4008.0,27.0,933.0,0.0,0.0,933.0,489.0,52.0,750.0,0.0,0.0,750.0,221.0,29.0,20.0
158778,,,,12.0,0.0,0.0,12.0,5.0,42.0,,,,,,,21.0
158787,,,,15.0,0.0,0.0,15.0,7.0,47.0,,,,,,,15.0
158802,331.0,418.0,79.0,309.0,0.0,0.0,309.0,218.0,71.0,0.0,0.0,0.0,0.0,0.0,,13.0
158884,153.0,538.0,28.0,161.0,0.0,0.0,161.0,66.0,41.0,85.0,0.0,0.0,85.0,25.0,29.0,23.0
159009,819.0,1062.0,77.0,712.0,0.0,0.0,712.0,511.0,72.0,38.0,0.0,0.0,38.0,18.0,47.0,25.0
159027,,,,5.0,0.0,0.0,5.0,2.0,40.0,,,,,,,6.0
159197,128.0,128.0,100.0,136.0,0.0,0.0,136.0,87.0,64.0,,,,,,,12.0
159328,,,,20.0,0.0,0.0,20.0,18.0,90.0,,,,,,,20.0
159373,,,,,,,,,,,,,,,,3.0
159382,370.0,1152.0,32.0,240.0,0.0,0.0,240.0,160.0,67.0,30.0,0.0,0.0,30.0,14.0,47.0,14.0
159391,7367.0,10780.0,68.0,6584.0,5.0,0.0,6579.0,5498.0,84.0,6.0,0.0,0.0,6.0,3.0,50.0,22.0
159407,659.0,1020.0,65.0,663.0,0.0,0.0,663.0,335.0,51.0,105.0,0.0,0.0,105.0,33.0,31.0,23.0
159416,288.0,808.0,36.0,298.0,0.0,0.0,298.0,194.0,65.0,8.0,0.0,0.0,8.0,2.0,25.0,24.0
159513,,,,18.0,0.0,0.0,18.0,15.0,83.0,,,,,,,20.0
159522,,,,59.0,0.0,0.0,59.0,59.0,100.0,,,,,,,20.0
159531,,,,4.0,0.0,0.0,4.0,4.0,100.0,,,,,,,14.0
159568,177.0,287.0,62.0,260.0,0.0,0.0,260.0,144.0,55.0,0.0,0.0,0.0,0.0,0.0,,11.0
159601,,,,24.0,0.0,0.0,24.0,16.0,67.0,,,,,,,4.0
159647,1764.0,3680.0,48.0,1779.0,0.0,0.0,1779.0,1440.0,81.0,5.0,0.0,0.0,5.0,4.0,80.0,23.0
159656,791.0,1040.0,76.0,922.0,0.0,0.0,922.0,704.0,76.0,6.0,0.0,0.0,6.0,3.0,50.0,13.0
159717,1005.0,1344.0,75.0,995.0,0.0,0.0,995.0,682.0,69.0,25.0,0.0,0.0,25.0,13.0,52.0,19.0
159939,829.0,2020.0,41.0,1097.0,0.0,0.0,1097.0,664.0,61.0,54.0,0.0,0.0,54.0,8.0,15.0,18.0
159948,32.0,138.0,23.0,18.0,0.0,0.0,18.0,16.0,89.0,13.0,0.0,0.0,13.0,10.0,77.0,14.0
159966,965.0,1600.0,60.0,948.0,3.0,0.0,945.0,708.0,75.0,7.0,0.0,0.0,7.0,6.0,86.0,17.0
159993,989.0,2464.0,40.0,1119.0,1.0,0.0,1118.0,813.0,73.0,21.0,0.0,0.0,21.0,12.0,57.0,17.0
160010,94.0,425.0,22.0,93.0,0.0,0.0,93.0,73.0,78.0,94.0,0.0,0.0,94.0,29.0,31.0,12.0
160038,971.0,2621.0,37.0,1135.0,0.0,0.0,1135.0,694.0,61.0,34.0,0.0,0.0,34.0,8.0,24.0,17.0
160065,42.0,309.0,14.0,54.0,0.0,0.0,54.0,41.0,76.0,7.0,0.0,0.0,7.0,6.0,86.0,10.0
160074,70.0,227.0,31.0,71.0,0.0,0.0,71.0,58.0,82.0,3.0,0.0,0.0,3.0,3.0,100.0,10.0
160117,,,,2.0,0.0,0.0,2.0,2.0,100.0,,,,,,,13.0
160126,,,,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,,7.0
160199,,,,12.0,0.0,0.0,12.0,10.0,83.0,,,,,,,14.0
160320,,,,202.0,0.0,0.0,202.0,165.0,82.0,,,,,,,20.0
160409,16.0,40.0,40.0,14.0,0.0,0.0,14.0,9.0,64.0,,,,,,,5.0
160472,,,,76.0,0.0,0.0,76.0,69.0,91.0,42.0,0.0,0.0,42.0,38.0,90.0,10.0
160481,300.0,674.0,45.0,232.0,0.0,0.0,232.0,127.0,55.0,132.0,0.0,0.0,132.0,53.0,40.0,19.0
160524,,,,113.0,0.0,0.0,113.0,53.0,47.0,,,,,,,25.0
160579,459.0,1412.0,33.0,392.0,1.0,0.0,391.0,234.0,60.0,198.0,0.0,0.0,198.0,69.0,35.0,16.0
160597,,,,4.0,0.0,0.0,4.0,2.0,50.0,1.0,0.0,0.0,1.0,1.0,100.0,20.0
160612,1436.0,5108.0,28.0,1549.0,0.0,0.0,1549.0,1093.0,71.0,664.0,0.0,0.0,664.0,340.0,51.0,18.0
160621,1623.0,1963.0,83.0,1543.0,0.0,0.0,1543.0,915.0,59.0,71.0,0.0,0.0,71.0,24.0,34.0,18.0
160630,124.0,691.0,18.0,94.0,0.0,0.0,94.0,43.0,46.0,17.0,0.0,0.0,17.0,5.0,29.0,13.0
160649,367.0,1613.0,23.0,353.0,0.0,0.0,353.0,185.0,52.0,39.0,0.0,0.0,39.0,16.0,41.0,29.0
160658,2860.0,4252.0,67.0,2632.0,0.0,0.0,2632.0,1843.0,70.0,61.0,0.0,0.0,61.0,20.0,33.0,18.0
160667,420.0,3566.0,12.0,401.0,0.0,0.0,401.0,227.0,57.0,95.0,0.0,0.0,95.0,28.0,29.0,25.0
160755,1843.0,2133.0,86.0,2027.0,1.0,0.0,2026.0,1887.0,93.0,,,,,,,8.0
160904,835.0,905.0,92.0,984.0,0.0,0.0,984.0,671.0,68.0,5.0,0.0,0.0,5.0,2.0,40.0,13.0
160959,95.0,115.0,83.0,92.0,0.0,0.0,92.0,68.0,74.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0
160977,518.0,522.0,99.0,553.0,0.0,0.0,553.0,515.0,93.0,,,,,,,10.0
160995,,,,8.0,0.0,0.0,8.0,3.0,38.0,,,,,,,15.0
161004,508.0,521.0,98.0,517.0,0.0,0.0,517.0,498.0,96.0,,,,,,,9.0
161022,3.0,96.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,11.0
161077,614.0,1993.0,31.0,418.0,0.0,0.0,418.0,229.0,55.0,204.0,0.0,0.0,204.0,89.0,44.0,18.0
161086,673.0,679.0,99.0,667.0,0.0,0.0,667.0,619.0,93.0,,,,,,,10.0
161138,456.0,1388.0,33.0,204.0,0.0,0.0,204.0,115.0,56.0,103.0,0.0,0.0,103.0,35.0,34.0,16.0
161192,234.0,1109.0,21.0,164.0,0.0,0.0,164.0,86.0,52.0,140.0,0.0,0.0,140.0,71.0,51.0,14.0
161208,19.0,38.0,50.0,13.0,0.0,0.0,13.0,13.0,100.0,,,,,,,8.0
161217,198.0,1817.0,11.0,185.0,0.0,0.0,185.0,122.0,66.0,45.0,0.0,0.0,45.0,17.0,38.0,15.0
161226,263.0,610.0,43.0,343.0,0.0,0.0,343.0,244.0,71.0,2.0,0.0,0.0,2.0,1.0,50.0,11.0
161235,49.0,622.0,8.0,66.0,0.0,0.0,66.0,39.0,59.0,1.0,0.0,0.0,1.0,0.0,0.0,17.0
161253,1882.0,3151.0,60.0,2213.0,1.0,0.0,2212.0,1661.0,75.0,57.0,0.0,0.0,57.0,19.0,33.0,14.0
